id,device_id,user_id,timestamp,event_type,login_result,login_source,failed_attempts_last_10_min,process_name,parent_process,is_from_unknown_folder,dest_port,dest_country,bytes_sent,device_type,action,hour_of_day,is_work_hours,user_risk_baseline,is_anomalous
1504,OFFICE-PC-01,user_003,2025-12-24T06:10:31.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,6,0,0.2,0
1505,LAPTOP-02,user_001,2025-12-24T23:19:45.168355,network_connection,,,0,,,0,8080,domestic,251546,,,23,0,0.2,0
1506,LAPTOP-02,user_004,2025-12-21T10:39:47.168355,network_connection,,,0,,,0,80,foreign,368774,,,10,1,0.4,0
1507,LAPTOP-01,user_003,2025-12-21T10:27:33.168355,network_connection,,,0,,,0,8080,foreign,5643,,,10,1,0.4,0
1508,LAPTOP-02,user_003,2025-12-22T09:28:46.168355,device_change,,,0,,,0,0,,0,camera,removed,9,1,0.2,0
1509,LAPTOP-01,user_002,2025-12-24T11:18:13.168355,login_attempt,success,local,1,,,0,0,,0,,,11,1,0.2,0
1510,OFFICE-PC-02,user_001,2025-12-24T22:53:13.168355,network_connection,,,0,,,0,80,domestic,214066,,,22,0,0.2,0
1511,OFFICE-PC-02,user_001,2025-12-23T05:38:45.168355,network_connection,,,0,,,0,443,domestic,318947,,,5,0,0.2,0
1512,LAPTOP-02,user_004,2025-12-25T10:33:59.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,10,1,0.6,0
1513,OFFICE-PC-01,user_004,2025-12-21T07:15:34.168355,login_attempt,success,local,0,,,0,0,,0,,,7,0,0.4,0
1514,OFFICE-PC-01,user_004,2025-12-23T08:19:24.168355,network_connection,,,0,,,0,443,foreign,318349,,,8,0,0.4,0
1515,OFFICE-PC-01,user_004,2025-12-25T09:02:21.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,9,1,0.4,0
1516,LAPTOP-01,user_004,2025-12-23T11:11:12.168355,network_connection,,,0,,,0,8080,domestic,490769,,,11,1,0.4,0
1517,OFFICE-PC-01,user_002,2025-12-23T04:35:48.168355,network_connection,,,0,,,0,443,domestic,433923,,,4,0,0.4,0
1518,OFFICE-PC-02,user_003,2025-12-23T13:05:15.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,13,1,0.2,0
1519,OFFICE-PC-01,user_003,2025-12-22T08:15:06.168355,network_connection,,,0,,,0,8080,domestic,108863,,,8,0,0.6,0
1520,OFFICE-PC-01,user_002,2025-12-26T09:00:48.168355,network_connection,,,0,,,0,8080,domestic,282756,,,9,1,0.4,0
1521,LAPTOP-02,user_003,2025-12-24T19:53:40.168355,device_change,,,0,,,0,0,,0,usb,added,19,0,0.2,0
1522,OFFICE-PC-01,user_004,2025-12-24T11:15:25.168355,device_change,,,0,,,0,0,,0,usb,removed,11,1,0.2,0
1523,OFFICE-PC-02,user_004,2025-12-24T21:08:00.168355,login_attempt,success,local,2,,,0,0,,0,,,21,0,0.2,0
1524,LAPTOP-01,user_001,2025-12-22T21:13:07.168355,login_attempt,failure,remote,1,,,0,0,,0,,,21,0,0.2,0
1525,LAPTOP-01,user_001,2025-12-21T04:17:19.168355,device_change,,,0,,,0,0,,0,usb,added,4,0,0.2,0
1526,OFFICE-PC-01,user_003,2025-12-21T21:39:08.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,21,0,0.4,0
1527,LAPTOP-02,user_001,2025-12-21T20:14:20.168355,network_connection,,,0,,,0,443,domestic,51165,,,20,0,0.2,0
1528,OFFICE-PC-02,user_002,2025-12-22T08:16:43.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,8,0,0.2,0
1529,LAPTOP-01,user_002,2025-12-26T03:05:10.168355,device_change,,,0,,,0,0,,0,camera,added,3,0,0.2,0
1530,LAPTOP-01,user_001,2025-12-24T16:06:01.168355,device_change,,,0,,,0,0,,0,unknown,removed,16,1,0.2,0
1531,OFFICE-PC-01,user_002,2025-12-26T09:05:23.168355,network_connection,,,0,,,0,443,domestic,262636,,,9,1,0.6,0
1532,OFFICE-PC-02,user_004,2025-12-25T00:00:42.168355,device_change,,,0,,,0,0,,0,usb,removed,0,0,0.2,0
1533,LAPTOP-02,user_003,2025-12-23T05:54:48.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,5,0,0.6,0
1534,OFFICE-PC-02,user_001,2025-12-26T11:53:14.168355,device_change,,,0,,,0,0,,0,unknown,added,11,1,0.4,0
1535,OFFICE-PC-01,user_003,2025-12-23T18:09:00.168355,device_change,,,0,,,0,0,,0,usb,removed,18,1,0.4,0
1536,OFFICE-PC-01,user_002,2025-12-23T05:35:49.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,5,0,0.6,0
1537,LAPTOP-02,user_001,2025-12-24T04:41:21.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,4,0,0.6,0
1538,LAPTOP-01,user_003,2025-12-21T10:36:49.168355,network_connection,,,0,,,0,80,domestic,147021,,,10,1,0.2,0
1539,LAPTOP-02,user_004,2025-12-22T23:10:37.168355,login_attempt,success,local,2,,,0,0,,0,,,23,0,0.6,0
1540,OFFICE-PC-02,user_004,2025-12-22T00:39:24.168355,login_attempt,success,local,2,,,0,0,,0,,,0,0,0.2,0
1541,LAPTOP-01,user_004,2025-12-25T05:23:44.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,5,0,0.2,0
1542,OFFICE-PC-01,user_002,2025-12-23T10:29:34.168355,login_attempt,success,local,0,,,0,0,,0,,,10,1,0.4,0
1543,LAPTOP-02,user_002,2025-12-22T13:30:56.168355,network_connection,,,0,,,0,443,domestic,239521,,,13,1,0.2,0
1544,LAPTOP-01,user_002,2025-12-22T14:16:21.168355,device_change,,,0,,,0,0,,0,usb,added,14,1,0.4,1
1545,OFFICE-PC-02,user_004,2025-12-26T06:13:07.168355,device_change,,,0,,,0,0,,0,unknown,removed,6,0,0.6,0
1546,OFFICE-PC-02,user_003,2025-12-25T06:48:05.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,6,0,0.2,0
1547,LAPTOP-01,user_003,2025-12-22T21:16:30.168355,device_change,,,0,,,0,0,,0,camera,removed,21,0,0.2,0
1548,OFFICE-PC-01,user_004,2025-12-21T17:51:00.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,17,1,0.6,0
1549,LAPTOP-02,user_003,2025-12-24T00:46:34.168355,device_change,,,0,,,0,0,,0,camera,removed,0,0,0.4,0
1550,OFFICE-PC-02,user_004,2025-12-23T00:06:41.168355,login_attempt,success,local,0,,,0,0,,0,,,0,0,0.4,0
1551,OFFICE-PC-01,user_001,2025-12-23T08:35:57.168355,device_change,,,0,,,0,0,,0,usb,removed,8,0,0.4,0
1552,OFFICE-PC-02,user_001,2025-12-23T19:59:54.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,19,0,0.2,0
1553,LAPTOP-02,user_003,2025-12-20T18:09:46.168355,network_connection,,,0,,,0,80,domestic,212504,,,18,1,0.4,0
1554,OFFICE-PC-02,user_003,2025-12-25T03:55:56.168355,login_attempt,failure,remote,19,,,0,0,,0,,,3,0,0.4,1
1555,LAPTOP-01,user_001,2025-12-22T05:59:15.168355,network_connection,,,0,,,0,80,domestic,400564,,,5,0,0.2,0
1556,LAPTOP-01,user_004,2025-12-23T01:51:35.168355,login_attempt,failure,remote,9,,,0,0,,0,,,1,0,0.4,1
1557,LAPTOP-02,user_004,2025-12-22T07:13:09.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,7,0,0.2,0
1558,LAPTOP-02,user_001,2025-12-23T17:08:23.168355,device_change,,,0,,,0,0,,0,usb,removed,17,1,0.2,1
1559,LAPTOP-01,user_004,2025-12-23T13:23:56.168355,network_connection,,,0,,,0,8080,foreign,288270,,,13,1,0.6,0
1560,OFFICE-PC-01,user_003,2025-12-24T22:20:16.168355,network_connection,,,0,,,0,8080,domestic,119593,,,22,0,0.2,0
1561,OFFICE-PC-02,user_004,2025-12-23T04:09:52.168355,device_change,,,0,,,0,0,,0,usb,removed,4,0,0.4,0
1562,LAPTOP-01,user_002,2025-12-25T01:32:23.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,1,0,0.2,0
1563,LAPTOP-01,user_003,2025-12-24T17:02:59.168355,network_connection,,,0,,,0,80,domestic,86168,,,17,1,0.6,0
1564,OFFICE-PC-02,user_001,2025-12-22T19:04:58.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,19,0,0.4,0
1565,LAPTOP-01,user_003,2025-12-22T20:56:48.168355,device_change,,,0,,,0,0,,0,camera,added,20,0,0.4,0
1566,OFFICE-PC-02,user_002,2025-12-23T01:17:24.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,1,0,0.6,0
1567,OFFICE-PC-02,user_001,2025-12-20T19:43:23.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,19,0,0.4,0
1568,LAPTOP-01,user_002,2025-12-20T18:07:44.168355,network_connection,,,0,,,0,3389,domestic,3496834,,,18,1,0.6,1
1569,LAPTOP-01,user_001,2025-12-22T23:58:39.168355,login_attempt,failure,remote,6,,,0,0,,0,,,23,0,0.2,1
1570,LAPTOP-02,user_002,2025-12-24T08:43:50.168355,login_attempt,success,remote,1,,,0,0,,0,,,8,0,0.2,0
1571,OFFICE-PC-02,user_003,2025-12-22T14:27:17.168355,device_change,,,0,,,0,0,,0,unknown,added,14,1,0.6,0
1572,OFFICE-PC-01,user_001,2025-12-24T04:19:43.168355,device_change,,,0,,,0,0,,0,camera,removed,4,0,0.4,0
1573,OFFICE-PC-02,user_004,2025-12-22T03:19:53.168355,device_change,,,0,,,0,0,,0,usb,added,3,0,0.2,0
1574,LAPTOP-01,user_001,2025-12-24T20:46:39.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,20,0,0.6,0
1575,LAPTOP-01,user_003,2025-12-23T15:58:10.168355,device_change,,,0,,,0,0,,0,camera,removed,15,1,0.2,0
1576,OFFICE-PC-01,user_002,2025-12-24T13:39:56.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,13,1,0.2,0
1577,LAPTOP-01,user_001,2025-12-23T05:49:25.168355,device_change,,,0,,,0,0,,0,unknown,removed,5,0,0.4,0
1578,LAPTOP-02,user_003,2025-12-26T16:05:15.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,16,1,0.2,0
1579,OFFICE-PC-01,user_004,2025-12-21T09:33:54.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,9,1,0.6,0
1580,OFFICE-PC-02,user_003,2025-12-22T02:48:59.168355,login_attempt,failure,remote,16,,,0,0,,0,,,2,1,0.6,1
1581,OFFICE-PC-01,user_003,2025-12-20T21:08:22.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,21,0,0.2,0
1582,OFFICE-PC-01,user_003,2025-12-25T06:34:06.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,6,0,0.6,0
1583,LAPTOP-01,user_004,2025-12-26T12:12:51.168355,device_change,,,0,,,0,0,,0,usb,removed,12,1,0.4,0
1584,LAPTOP-01,user_004,2025-12-25T14:27:37.168355,device_change,,,0,,,0,0,,0,camera,added,14,1,0.4,0
1585,LAPTOP-02,user_004,2025-12-23T03:35:14.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,3,0,0.4,0
1586,OFFICE-PC-01,user_001,2025-12-25T00:39:47.168355,device_change,,,0,,,0,0,,0,usb,removed,0,0,0.2,0
1587,OFFICE-PC-02,user_001,2025-12-21T02:12:25.168355,device_change,,,0,,,0,0,,0,usb,removed,2,0,0.6,0
1588,LAPTOP-01,user_004,2025-12-25T00:12:15.168355,login_attempt,success,remote,2,,,0,0,,0,,,0,0,0.2,0
1589,LAPTOP-02,user_001,2025-12-26T06:42:54.168355,device_change,,,0,,,0,0,,0,usb,added,6,0,0.2,0
1590,OFFICE-PC-01,user_002,2025-12-26T03:19:49.168355,device_change,,,0,,,0,0,,0,usb,added,3,0,0.4,0
1591,LAPTOP-01,user_003,2025-12-23T11:22:08.168355,login_attempt,failure,local,0,,,0,0,,0,,,11,1,0.2,0
1592,LAPTOP-01,user_003,2025-12-21T21:26:01.168355,device_change,,,0,,,0,0,,0,unknown,added,21,0,0.4,0
1593,OFFICE-PC-01,user_001,2025-12-22T19:59:44.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,19,0,0.6,0
1594,LAPTOP-01,user_001,2025-12-20T22:46:54.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,22,0,0.6,0
1595,OFFICE-PC-01,user_001,2025-12-23T06:28:21.168355,device_change,,,0,,,0,0,,0,usb,added,6,0,0.2,0
1596,OFFICE-PC-02,user_001,2025-12-26T01:31:15.168355,device_change,,,0,,,0,0,,0,unknown,removed,1,0,0.4,0
1597,OFFICE-PC-01,user_003,2025-12-21T18:40:01.168355,network_connection,,,0,,,0,80,foreign,490643,,,18,1,0.4,0
1598,OFFICE-PC-01,user_004,2025-12-25T17:58:28.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,17,1,0.6,0
1599,LAPTOP-01,user_002,2025-12-24T09:13:08.168355,network_connection,,,0,,,0,80,foreign,426108,,,9,1,0.2,0
1600,OFFICE-PC-01,user_002,2025-12-23T11:30:00.168355,login_attempt,success,remote,1,,,0,0,,0,,,11,1,0.6,0
1601,OFFICE-PC-01,user_004,2025-12-22T01:59:27.168355,login_attempt,failure,remote,0,,,0,0,,0,,,1,0,0.4,0
1602,OFFICE-PC-01,user_003,2025-12-23T17:38:51.168355,login_attempt,success,local,2,,,0,0,,0,,,17,1,0.2,0
1603,LAPTOP-01,user_003,2025-12-23T04:33:40.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,4,0,0.2,0
1604,LAPTOP-01,user_003,2025-12-23T11:26:07.168355,login_attempt,success,remote,2,,,0,0,,0,,,11,1,0.2,0
1605,OFFICE-PC-02,user_001,2025-12-23T06:43:15.168355,login_attempt,success,local,0,,,0,0,,0,,,6,0,0.2,0
1606,OFFICE-PC-02,user_001,2025-12-24T05:03:07.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,5,0,0.2,0
1607,OFFICE-PC-01,user_002,2025-12-22T14:36:09.168355,login_attempt,success,local,3,,,0,0,,0,,,14,1,0.2,0
1608,LAPTOP-02,user_002,2025-12-26T15:09:48.168355,login_attempt,success,remote,1,,,0,0,,0,,,15,1,0.4,0
1609,LAPTOP-02,user_001,2025-12-24T00:17:15.168355,network_connection,,,0,,,0,443,domestic,213085,,,0,0,0.6,0
1610,OFFICE-PC-02,user_003,2025-12-23T01:17:27.168355,device_change,,,0,,,0,0,,0,camera,removed,1,0,0.2,0
1611,LAPTOP-01,user_004,2025-12-25T00:24:49.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,0,0,0.6,0
1612,LAPTOP-02,user_002,2025-12-25T18:51:48.168355,login_attempt,success,local,1,,,0,0,,0,,,18,1,0.4,0
1613,LAPTOP-01,user_001,2025-12-26T00:22:40.168355,login_attempt,success,remote,1,,,0,0,,0,,,0,0,0.4,0
1614,LAPTOP-02,user_002,2025-12-26T14:27:40.168355,network_connection,,,0,,,0,443,domestic,346778,,,14,1,0.6,0
1615,OFFICE-PC-01,user_004,2025-12-26T00:32:13.168355,device_change,,,0,,,0,0,,0,camera,added,0,0,0.6,0
1616,LAPTOP-02,user_004,2025-12-24T02:04:36.168355,device_change,,,0,,,0,0,,0,camera,added,2,0,0.2,0
1617,LAPTOP-01,user_004,2025-12-25T02:50:59.168355,network_connection,,,0,,,0,80,domestic,147448,,,2,0,0.2,0
1618,OFFICE-PC-02,user_001,2025-12-24T09:42:10.168355,network_connection,,,0,,,0,8080,domestic,236585,,,9,1,0.2,0
1619,OFFICE-PC-01,user_004,2025-12-24T01:48:03.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,1,0,0.2,0
1620,OFFICE-PC-02,user_004,2025-12-22T11:10:14.168355,login_attempt,success,remote,2,,,0,0,,0,,,11,1,0.6,0
1621,LAPTOP-01,user_003,2025-12-26T10:28:52.168355,login_attempt,success,local,1,,,0,0,,0,,,10,1,0.4,0
1622,OFFICE-PC-01,user_002,2025-12-26T11:32:12.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,11,1,0.6,0
1623,LAPTOP-01,user_002,2025-12-21T04:27:17.168355,device_change,,,0,,,0,0,,0,unknown,removed,4,0,0.2,0
1624,OFFICE-PC-02,user_002,2025-12-21T21:23:52.168355,device_change,,,0,,,0,0,,0,camera,removed,21,0,0.6,0
1625,LAPTOP-02,user_004,2025-12-26T13:14:09.168355,device_change,,,0,,,0,0,,0,camera,added,13,1,0.2,0
1626,OFFICE-PC-01,user_001,2025-12-23T05:08:21.168355,network_connection,,,0,,,0,443,domestic,226875,,,5,0,0.6,0
1627,LAPTOP-01,user_001,2025-12-21T12:34:41.168355,login_attempt,success,remote,0,,,0,0,,0,,,12,1,0.2,0
1628,OFFICE-PC-02,user_002,2025-12-22T16:50:46.168355,login_attempt,success,remote,0,,,0,0,,0,,,16,1,0.4,0
1629,OFFICE-PC-02,user_002,2025-12-21T04:36:48.168355,login_attempt,success,local,0,,,0,0,,0,,,4,0,0.4,0
1630,OFFICE-PC-01,user_002,2025-12-26T16:23:33.168355,device_change,,,0,,,0,0,,0,usb,removed,16,1,0.4,0
1631,LAPTOP-01,user_001,2025-12-25T11:52:32.168355,login_attempt,success,remote,2,,,0,0,,0,,,11,1,0.4,0
1632,LAPTOP-02,user_001,2025-12-25T21:18:09.168355,network_connection,,,0,,,0,23,foreign,1816626,,,21,0,0.2,1
1633,LAPTOP-01,user_002,2025-12-21T23:49:41.168355,login_attempt,success,local,1,,,0,0,,0,,,23,0,0.2,0
1634,LAPTOP-01,user_002,2025-12-23T14:26:29.168355,device_change,,,0,,,0,0,,0,usb,added,14,1,0.2,0
1635,OFFICE-PC-02,user_004,2025-12-20T23:00:35.168355,device_change,,,0,,,0,0,,0,usb,added,23,0,0.2,0
1636,LAPTOP-02,user_001,2025-12-22T06:44:00.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,6,0,0.6,0
1637,OFFICE-PC-01,user_004,2025-12-22T13:12:15.168355,device_change,,,0,,,0,0,,0,camera,added,13,1,0.6,0
1638,OFFICE-PC-02,user_003,2025-12-23T02:15:46.168355,login_attempt,success,remote,3,,,0,0,,0,,,2,0,0.6,0
1639,OFFICE-PC-02,user_001,2025-12-24T21:28:17.168355,login_attempt,success,local,3,,,0,0,,0,,,21,0,0.4,0
1640,LAPTOP-02,user_001,2025-12-24T23:12:29.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,23,0,0.2,0
1641,LAPTOP-01,user_002,2025-12-25T10:42:54.168355,login_attempt,success,remote,1,,,0,0,,0,,,10,1,0.2,0
1642,LAPTOP-01,user_004,2025-12-23T23:46:24.168355,login_attempt,success,remote,0,,,0,0,,0,,,23,0,0.4,0
1643,LAPTOP-01,user_003,2025-12-23T23:20:50.168355,network_connection,,,0,,,0,80,domestic,402331,,,23,0,0.2,0
1644,LAPTOP-01,user_001,2025-12-25T17:42:53.168355,login_attempt,success,local,3,,,0,0,,0,,,17,1,0.2,0
1645,OFFICE-PC-02,user_003,2025-12-21T14:25:11.168355,process_start,,,0,encryptor.exe,unknown.exe,1,0,,0,,,14,1,0.4,1
1646,OFFICE-PC-02,user_001,2025-12-25T13:56:21.168355,process_start,,,0,chrome.exe,explorer.exe,0,0,,0,,,13,1,0.6,0
1647,LAPTOP-02,user_004,2025-12-23T09:11:31.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,9,1,0.4,0
1648,LAPTOP-01,user_003,2025-12-24T08:40:05.168355,login_attempt,success,local,0,,,0,0,,0,,,8,0,0.6,0
1649,OFFICE-PC-01,user_002,2025-12-24T05:17:54.168355,network_connection,,,0,,,0,8080,domestic,213432,,,5,0,0.4,0
1650,LAPTOP-01,user_002,2025-12-23T22:28:50.168355,network_connection,,,0,,,0,443,foreign,26689,,,22,0,0.4,0
1651,OFFICE-PC-01,user_002,2025-12-25T06:23:35.168355,login_attempt,success,local,3,,,0,0,,0,,,6,0,0.2,0
1652,LAPTOP-02,user_004,2025-12-25T13:13:02.168355,login_attempt,success,local,1,,,0,0,,0,,,13,1,0.2,0
1653,LAPTOP-01,user_003,2025-12-20T21:32:58.168355,login_attempt,success,local,2,,,0,0,,0,,,21,0,0.6,0
1654,OFFICE-PC-01,user_002,2025-12-25T09:09:29.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,9,1,0.6,0
1655,LAPTOP-02,user_001,2025-12-24T01:52:42.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,1,0,0.6,0
1656,OFFICE-PC-01,user_002,2025-12-25T12:19:15.168355,network_connection,,,0,,,0,443,domestic,84148,,,12,1,0.2,0
1657,LAPTOP-02,user_004,2025-12-25T22:01:19.168355,device_change,,,0,,,0,0,,0,usb,added,22,0,0.4,0
1658,OFFICE-PC-01,user_001,2025-12-23T19:29:57.168355,device_change,,,0,,,0,0,,0,usb,removed,19,0,0.4,0
1659,OFFICE-PC-01,user_001,2025-12-22T06:27:47.168355,network_connection,,,0,,,0,443,foreign,359184,,,6,0,0.2,0
1660,OFFICE-PC-01,user_002,2025-12-25T18:19:38.168355,network_connection,,,0,,,0,443,domestic,453504,,,18,1,0.4,0
1661,LAPTOP-01,user_002,2025-12-25T21:00:48.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,21,0,0.4,0
1662,LAPTOP-02,user_004,2025-12-25T15:41:16.168355,login_attempt,success,local,2,,,0,0,,0,,,15,1,0.2,0
1663,LAPTOP-02,user_002,2025-12-22T04:50:26.168355,network_connection,,,0,,,0,8080,domestic,207946,,,4,0,0.6,0
1664,LAPTOP-02,user_002,2025-12-20T19:44:18.168355,device_change,,,0,,,0,0,,0,unknown,added,19,0,0.6,0
1665,LAPTOP-01,user_002,2025-12-22T11:43:13.168355,device_change,,,0,,,0,0,,0,usb,added,11,1,0.4,0
1666,OFFICE-PC-01,user_002,2025-12-21T07:31:35.168355,login_attempt,failure,remote,2,,,0,0,,0,,,7,0,0.4,0
1667,LAPTOP-01,user_004,2025-12-25T07:27:08.168355,login_attempt,success,local,1,,,0,0,,0,,,7,0,0.2,0
1668,LAPTOP-01,user_001,2025-12-23T06:45:08.168355,login_attempt,success,remote,2,,,0,0,,0,,,6,0,0.4,0
1669,OFFICE-PC-02,user_003,2025-12-26T03:30:11.168355,device_change,,,0,,,0,0,,0,usb,added,3,0,0.4,0
1670,OFFICE-PC-01,user_003,2025-12-21T18:41:52.168355,login_attempt,success,remote,0,,,0,0,,0,,,18,1,0.6,0
1671,OFFICE-PC-01,user_002,2025-12-22T06:11:03.168355,login_attempt,success,remote,1,,,0,0,,0,,,6,0,0.2,0
1672,LAPTOP-02,user_002,2025-12-25T13:09:42.168355,device_change,,,0,,,0,0,,0,camera,removed,13,1,0.4,0
1673,OFFICE-PC-02,user_001,2025-12-21T02:36:35.168355,network_connection,,,0,,,0,80,foreign,282073,,,2,0,0.4,0
1674,LAPTOP-01,user_003,2025-12-25T18:27:23.168355,device_change,,,0,,,0,0,,0,camera,removed,18,1,0.4,0
1675,LAPTOP-01,user_001,2025-12-21T16:46:00.168355,login_attempt,failure,local,0,,,0,0,,0,,,16,1,0.6,0
1676,LAPTOP-02,user_003,2025-12-24T06:34:11.168355,login_attempt,success,remote,0,,,0,0,,0,,,6,0,0.4,0
1677,LAPTOP-02,user_001,2025-12-21T23:54:30.168355,login_attempt,success,local,3,,,0,0,,0,,,23,0,0.6,0
1678,LAPTOP-01,user_004,2025-12-26T09:05:21.168355,process_start,,,0,word.exe,explorer.exe,0,0,,0,,,9,1,0.6,0
1679,OFFICE-PC-01,user_003,2025-12-25T18:44:48.168355,login_attempt,success,remote,1,,,0,0,,0,,,18,1,0.4,0
1680,OFFICE-PC-01,user_002,2025-12-24T15:36:08.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,15,1,0.2,0
1681,LAPTOP-02,user_002,2025-12-26T05:17:19.168355,login_attempt,success,remote,0,,,0,0,,0,,,5,0,0.6,0
1682,LAPTOP-01,user_003,2025-12-25T12:22:37.168355,network_connection,,,0,,,0,8080,domestic,491189,,,12,1,0.2,0
1683,OFFICE-PC-02,user_003,2025-12-24T23:03:21.168355,device_change,,,0,,,0,0,,0,unknown,removed,23,0,0.6,0
1684,OFFICE-PC-01,user_004,2025-12-21T09:55:42.168355,network_connection,,,0,,,0,8080,domestic,334854,,,9,1,0.6,0
1685,LAPTOP-02,user_002,2025-12-23T11:43:51.168355,network_connection,,,0,,,0,5555,domestic,2131173,,,11,1,0.2,1
1686,LAPTOP-02,user_001,2025-12-22T00:56:22.168355,device_change,,,0,,,0,0,,0,camera,added,0,0,0.4,0
1687,LAPTOP-01,user_004,2025-12-22T06:17:40.168355,device_change,,,0,,,0,0,,0,usb,removed,6,0,0.2,0
1688,LAPTOP-02,user_003,2025-12-25T16:52:06.168355,network_connection,,,0,,,0,8080,foreign,316831,,,16,1,0.4,0
1689,LAPTOP-02,user_002,2025-12-26T11:25:34.168355,network_connection,,,0,,,0,80,domestic,214632,,,11,1,0.6,0
1690,LAPTOP-01,user_002,2025-12-26T12:17:00.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,12,1,0.6,0
1691,OFFICE-PC-01,user_002,2025-12-24T14:54:38.168355,device_change,,,0,,,0,0,,0,unknown,removed,14,1,0.4,0
1692,OFFICE-PC-02,user_001,2025-12-21T18:13:03.168355,login_attempt,success,local,1,,,0,0,,0,,,18,1,0.6,0
1693,OFFICE-PC-01,user_003,2025-12-21T02:30:45.168355,device_change,,,0,,,0,0,,0,unknown,added,2,0,0.2,0
1694,OFFICE-PC-01,user_003,2025-12-25T19:31:34.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,19,0,0.2,0
1695,LAPTOP-01,user_001,2025-12-26T10:05:11.168355,device_change,,,0,,,0,0,,0,usb,added,10,1,0.2,0
1696,OFFICE-PC-02,user_002,2025-12-20T20:19:45.168355,network_connection,,,0,,,0,80,domestic,496632,,,20,0,0.2,0
1697,OFFICE-PC-02,user_001,2025-12-25T13:54:38.168355,login_attempt,success,remote,0,,,0,0,,0,,,13,1,0.4,0
1698,OFFICE-PC-02,user_002,2025-12-26T09:50:28.168355,device_change,,,0,,,0,0,,0,unknown,removed,9,1,0.6,0
1699,LAPTOP-02,user_001,2025-12-26T04:52:13.168355,login_attempt,success,remote,3,,,0,0,,0,,,4,0,0.6,0
1700,OFFICE-PC-01,user_004,2025-12-21T19:23:01.168355,device_change,,,0,,,0,0,,0,camera,added,19,0,0.6,0
1701,LAPTOP-02,user_003,2025-12-21T11:28:38.168355,device_change,,,0,,,0,0,,0,unknown,removed,11,1,0.4,0
1702,LAPTOP-01,user_002,2025-12-25T16:37:11.168355,network_connection,,,0,,,0,22,foreign,4895474,,,16,1,0.6,1
1703,OFFICE-PC-01,user_001,2025-12-21T23:50:02.168355,process_start,,,0,excel.exe,explorer.exe,0,0,,0,,,23,0,0.4,0
1704,LAPTOP-02,user_002,2025-12-23T05:44:02.168355,login_attempt,success,local,1,,,0,0,,0,,,5,0,0.6,0
1705,LAPTOP-01,user_001,2025-12-24T22:37:57.168355,device_change,,,0,,,0,0,,0,usb,removed,22,0,0.2,0
1706,OFFICE-PC-02,user_004,2025-12-25T11:59:57.168355,process_start,,,0,code.exe,explorer.exe,0,0,,0,,,11,1,0.2,0
1707,OFFICE-PC-01,user_003,2025-12-23T11:41:19.168355,network_connection,,,0,,,0,80,domestic,454049,,,11,1,0.4,0
